"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logPVal","Significance","chromosome_name","start_position","end_position","strand","gene_biotype","external_gene_name","description"
"ENSMUSG00000002771",33.4225903338032,-1.24430291282242,0.280252396108549,-4.4399367502302,8.99853204924274e-06,7.4574614859268e-05,4.12740898087474,"Down-regulated","7",45481307,45527802,-1,"protein_coding","Grin2d","glutamate receptor, ionotropic, NMDA2D (epsilon 4) [Source:MGI Symbol;Acc:MGI:95823]"
"ENSMUSG00000017167",51.110492972265,-1.20121871079775,0.270760115018969,-4.43646846107151,9.14467259880338e-06,7.56566910537015e-05,4.12115265707637,"Down-regulated","11",101061349,101081550,1,"protein_coding","Cntnap1","contactin associated protein-like 1 [Source:MGI Symbol;Acc:MGI:1858201]"
"ENSMUSG00000039178",94.5229073801786,1.21630313484433,0.274297135618574,4.4342538688981,9.23917043674408e-06,7.64059737309295e-05,4.11687268518141,"Up-regulated","5",53966948,54061307,1,"protein_coding","Tbc1d19","TBC1 domain family, member 19 [Source:MGI Symbol;Acc:MGI:1914499]"
"ENSMUSG00000024665",81.7914780312805,2.59813344717931,0.586759093814773,4.42793895240333,9.51378183479949e-06,7.84432906989789e-05,4.10544419595235,"Up-regulated","19",10040129,10079110,-1,"protein_coding","Fads2","fatty acid desaturase 2 [Source:MGI Symbol;Acc:MGI:1930079]"
"ENSMUSG00000074867",91.9990787585867,1.09481891551287,0.247367024124934,4.42588869468682,9.60460414502157e-06,7.90914732857412e-05,4.10187033451189,"Up-regulated","13",62277700,62383958,1,"protein_coding","Zfp808","zinc finger protein 808 [Source:MGI Symbol;Acc:MGI:3704127]"
"ENSMUSG00000025372",69.3871718022261,1.90680412707001,0.43289010377841,4.40482263379731,1.05870464348993e-05,8.65581238602583e-05,4.06269216543029,"Up-regulated","11",119833589,119897608,1,"protein_coding","Baiap2","brain-specific angiogenesis inhibitor 1-associated protein 2 [Source:MGI Symbol;Acc:MGI:2137336]"
"ENSMUSG00000024673",57.2317341729939,-1.39861241558927,0.317885019825602,-4.39974307803675,1.08379115996516e-05,8.84602998856063e-05,4.05325159268015,"Down-regulated","19",11227039,11243605,-1,"protein_coding","Ms4a1","membrane-spanning 4-domains, subfamily A, member 1 [Source:MGI Symbol;Acc:MGI:88321]"
"ENSMUSG00000061451",277.653456433623,-1.12146491220459,0.2552099532407,-4.3942836004789,1.11138649748643e-05,9.05032738249382e-05,4.04333571053635,"Down-regulated","19",5120887,5135559,-1,"protein_coding","Tmem151a","transmembrane protein 151A [Source:MGI Symbol;Acc:MGI:2147713]"
"ENSMUSG00000041538",57.9250501116069,-1.60583306261518,0.366375485376053,-4.38302541166731,1.17042454540008e-05,9.48937447447024e-05,4.02276241467908,"Down-regulated","17",34457877,34473388,1,"protein_coding","H2-Ob","histocompatibility 2, O region beta locus [Source:MGI Symbol;Acc:MGI:95925]"
"ENSMUSG00000042401",49.8111849842201,1.72356116202753,0.39357509605963,4.37924345133461,1.19092030434129e-05,9.64347716440362e-05,4.01576634358385,"Up-regulated","19",42256726,42420224,-1,"protein_coding","Crtac1","cartilage acidic protein 1 [Source:MGI Symbol;Acc:MGI:1920082]"
"ENSMUSG00000105204",154.160662215128,1.51181102566147,0.345273690114596,4.37858739007799,1.19451041559539e-05,9.66851954047513e-05,4.01464002070759,"Up-regulated","3",88989246,89008406,-1,"protein_coding","Gm43738","predicted gene 43738 [Source:MGI Symbol;Acc:MGI:5663875]"
"ENSMUSG00000095649",23.1710689401207,-2.11693402259362,0.483512695095397,-4.37823875994806,1.19642239675004e-05,9.67996372124908e-05,4.01412627034562,"Down-regulated","7",105675958,105683253,-1,"unprocessed_pseudogene","Gvin-ps3","GTPase, very large interferon inducible, pseudogene 3 [Source:MGI Symbol;Acc:MGI:3703149]"
"ENSMUSG00000037868",2320.2592780647,-1.0024825756857,0.229271519948683,-4.37246883481247,1.22849358164252e-05,9.91056216921571e-05,4.00390170978681,"Down-regulated","10",67371305,67378018,1,"protein_coding","Egr2","early growth response 2 [Source:MGI Symbol;Acc:MGI:95296]"
"ENSMUSG00000036902",30.9772726989353,1.61478775654108,0.370189031061632,4.36206267892428,1.28841943998497e-05,0.000103638838562367,3.98447746261772,"Up-regulated","8",86363217,86427553,-1,"protein_coding","Neto2","neuropilin (NRP) and tolloid (TLL)-like 2 [Source:MGI Symbol;Acc:MGI:1921763]"
"ENSMUSG00000048218",245.305115229765,-1.0263951293683,0.235773506268361,-4.35330985916646,1.3409740402054e-05,0.00010759904829625,3.96819156994765,"Down-regulated","15",97142006,97145168,-1,"protein_coding","Amigo2","adhesion molecule with Ig like domain 2 [Source:MGI Symbol;Acc:MGI:2145995]"
"ENSMUSG00000009292",124.473689457602,1.92874184459878,0.444983002425932,4.33441689701355,1.46146982981698e-05,0.0001163071444417,3.93439360688543,"Up-regulated","10",77743556,77806397,-1,"protein_coding","Trpm2","transient receptor potential cation channel, subfamily M, member 2 [Source:MGI Symbol;Acc:MGI:1351901]"
"ENSMUSG00000037138",16.2635907015623,-2.16029068455935,0.498770219445082,-4.33123430457182,1.48275794337043e-05,0.00011795299988318,3.92829100928331,"Down-regulated","1",38216407,38704036,-1,"protein_coding","Aff3","AF4/FMR2 family, member 3 [Source:MGI Symbol;Acc:MGI:106927]"
"ENSMUSG00000061577",19.6762388693101,-2.04470956301848,0.473232495548388,-4.320729413666,1.55514279075001e-05,0.000123357734675248,3.90883361454501,"Down-regulated","8",95650322,95669908,1,"protein_coding","Adgrg5","adhesion G protein-coupled receptor G5 [Source:MGI Symbol;Acc:MGI:2685955]"
"ENSMUSG00000027858",23.397421816691,-2.35633988302956,0.545529287469722,-4.31936458253002,1.56479091155753e-05,0.00012407240544761,3.90632479782774,"Down-regulated","3",102641845,102708829,1,"protein_coding","Tspan2","tetraspanin 2 [Source:MGI Symbol;Acc:MGI:1917997]"
"ENSMUSG00000063714",52.1275658328806,1.21401918358208,0.281208541016439,4.31714904246494,1.5805743780529e-05,0.000125221697770404,3.90232041229567,"Up-regulated","2",72809768,72819596,1,"lncRNA","Sp3os","trans-acting transcription factor 3, opposite strand [Source:MGI Symbol;Acc:MGI:1914936]"
"ENSMUSG00000020439",93.3317429938645,1.43656409844454,0.333832809777041,4.30324418802331,1.68315164134914e-05,0.000132659516761412,3.87726158903851,"Up-regulated","11",3467523,3490612,-1,"protein_coding","Smtn","smoothelin [Source:MGI Symbol;Acc:MGI:1354727]"
"ENSMUSG00000107653",25.3395724498725,-1.43428621155179,0.333295432403628,-4.30334793731837,1.68236329857864e-05,0.000132659516761412,3.87726158903851,"Down-regulated","6",66241139,66261829,1,"transcribed_processed_pseudogene","Gm31520","predicted gene, 31520 [Source:MGI Symbol;Acc:MGI:5590679]"
"ENSMUSG00000050762",7.15912657901237,3.25618652553611,0.757689492458035,4.29752102668423,1.72718881073679e-05,0.00013595053603831,3.86661907569677,"Up-regulated","17",24257118,24264928,1,"protein_coding","Prss27","protease, serine 27 [Source:MGI Symbol;Acc:MGI:2450123]"
"ENSMUSG00000023092",26.0585789802708,-1.98402493604463,0.462552053862038,-4.28930088944408,1.79236415694406e-05,0.000140511516845707,3.85228807791154,"Down-regulated","X",55777147,55838706,1,"protein_coding","Fhl1","four and a half LIM domains 1 [Source:MGI Symbol;Acc:MGI:1298387]"
"ENSMUSG00000120343",23.0891313104227,-1.84042556800871,0.429190166159743,-4.28813545397895,1.80179210169979e-05,0.000141136750118637,3.85035988705629,"Down-regulated","11",20691718,20692910,1,"lncRNA","","novel transcript"
"ENSMUSG00000037849",6.50975102237669,-3.79825363568965,0.887133255926222,-4.28149165902257,1.8564468317253e-05,0.000145067099830115,3.83843107124497,"Down-regulated","1",173296051,173318607,-1,"protein_coding","Ifi206","interferon activated gene 206 [Source:MGI Symbol;Acc:MGI:3646410]"
"ENSMUSG00000030724",56.2796607981003,-2.40219326844827,0.562322640467213,-4.27191276960212,1.93803391507687e-05,0.000150655004422415,3.82201643745931,"Down-regulated","7",126007622,126014061,-1,"protein_coding","Cd19","CD19 antigen [Source:MGI Symbol;Acc:MGI:88319]"
"ENSMUSG00002075175",3.69040517692658,-5.40629964823701,1.26889435931789,-4.26063809688872,2.03844082597261e-05,0.000157828920366342,3.80181341427798,"Down-regulated","4",133381313,133381568,1,"misc_RNA","Gm55425","predicted gene, 55425 [Source:MGI Symbol;Acc:MGI:6847320]"
"ENSMUSG00000039372",58.5533239777377,-1.40679911014467,0.330368581428074,-4.25827148593714,2.06013664361112e-05,0.000159381749729054,3.79756140970112,"Down-regulated","1",72466271,72576089,-1,"protein_coding","Marchf4","membrane associated ring-CH-type finger 4 [Source:MGI Symbol;Acc:MGI:2683550]"
"ENSMUSG00000001025",102.055056896382,-1.33293546810989,0.313062105874018,-4.25773494491948,2.06508584565751e-05,0.000159701067745754,3.79669218020129,"Down-regulated","3",90520189,90531488,1,"protein_coding","S100a6","S100 calcium binding protein A6 (calcyclin) [Source:MGI Symbol;Acc:MGI:1339467]"
"ENSMUSG00000027955",57.548331272499,1.39859201113581,0.328587433068367,4.25637705640683,2.07766201197336e-05,0.000160545859008709,3.79440089179701,"Up-regulated","3",79791840,79853587,1,"protein_coding","Gask1b","golgi associated kinase 1B [Source:MGI Symbol;Acc:MGI:1915909]"
"ENSMUSG00000114203",36.3975318590167,1.2156072883353,0.285715919587759,4.25460117899354,2.09421947872432e-05,0.000161568326119605,3.7916437743766,"Up-regulated","13",99130659,99133926,1,"lncRNA","Gm35279","predicted gene, 35279 [Source:MGI Symbol;Acc:MGI:5594438]"
"ENSMUSG00000006154",135.992664287832,-2.07014636084214,0.486586423846455,-4.25442687956166,2.0958513195776e-05,0.000161630057716949,3.79147787198506,"Down-regulated","7",4463673,4483486,1,"protein_coding","Eps8l1","EPS8-like 1 [Source:MGI Symbol;Acc:MGI:1914675]"
"ENSMUSG00000040592",33.3961804708733,-2.37608842148447,0.562195792358908,-4.22644291148939,2.37414468856258e-05,0.00018136449637392,3.74144772575441,"Down-regulated","11",106202167,106205588,-1,"protein_coding","Cd79b","CD79B antigen [Source:MGI Symbol;Acc:MGI:96431]"
"ENSMUSG00000074398",145.494229613659,-1.24723053014972,0.295409122573134,-4.22204473337123,2.42096046006935e-05,0.000184578052495048,3.73381994061757,"Down-regulated","3",96463071,96474117,-1,"lncRNA","Gm15441","predicted gene 15441 [Source:MGI Symbol;Acc:MGI:3641753]"
"ENSMUSG00000063137",6.66764392708111,-3.20690236342596,0.76076729117176,-4.2153525797443,2.49388257982013e-05,0.000189468780516905,3.72246234013503,"Down-regulated","16",58691318,58695131,-1,"protein_coding","Olfr177","olfactory receptor 177 [Source:MGI Symbol;Acc:MGI:3030011]"
"ENSMUSG00000039232",61.4289211217593,1.29134296640224,0.306621800742974,4.21151713046233,2.53661313844317e-05,0.00019233921081742,3.71593217022993,"Up-regulated","10",12813953,12840042,-1,"protein_coding","Stx11","syntaxin 11 [Source:MGI Symbol;Acc:MGI:1921982]"
"ENSMUSG00000028583",233.167662180691,1.33608713971196,0.317967088552207,4.2019667689368,2.64605983697136e-05,0.000200013717898489,3.69894021731946,"Up-regulated","4",142994001,143026134,-1,"protein_coding","Pdpn","podoplanin [Source:MGI Symbol;Acc:MGI:103098]"
"ENSMUSG00000004655",15.3541175459117,-2.03465952929048,0.484339774179504,-4.2008929221997,2.65864320345924e-05,0.000200886749673511,3.69704870801758,"Down-regulated","6",55313417,55325540,1,"protein_coding","Aqp1","aquaporin 1 [Source:MGI Symbol;Acc:MGI:103201]"
"ENSMUSG00000022123",96.4479190250829,-1.40730105171829,0.335107959270754,-4.19954528916826,2.67451533514617e-05,0.000201911261216717,3.69483945843183,"Down-regulated","14",103750778,103850233,1,"protein_coding","Scel","sciellin [Source:MGI Symbol;Acc:MGI:1891228]"
"ENSMUSG00000054115",228.666855203139,1.20623957897486,0.287262095916991,4.19909064272588,2.67989036083993e-05,0.00020217775338728,3.6942666336742,"Up-regulated","15",9112073,9155512,-1,"protein_coding","Skp2","S-phase kinase-associated protein 2 [Source:MGI Symbol;Acc:MGI:1351663]"
"ENSMUSG00000086421",14.9737911900571,1.79343690491368,0.429149091920599,4.17905324438039,2.92725153191416e-05,0.000218548621864079,3.66045192776373,"Up-regulated","2",118660355,118664603,-1,"lncRNA","Gm14091","predicted gene 14091 [Source:MGI Symbol;Acc:MGI:3650488]"
"ENSMUSG00000021838",21.0532862858807,-2.48618474173881,0.595053805804351,-4.17808392701256,2.93975184691823e-05,0.000219313387305216,3.65893485735426,"Down-regulated","14",47120311,47343272,1,"protein_coding","Samd4","sterile alpha motif domain containing 4 [Source:MGI Symbol;Acc:MGI:1921730]"
"ENSMUSG00000018554",14.8162882855746,2.68418105051593,0.644552752355793,4.16440863948754,3.12160590574212e-05,0.000231812339213574,3.63486345055646,"Up-regulated","11",69826622,69832431,1,"protein_coding","Ybx2","Y box protein 2 [Source:MGI Symbol;Acc:MGI:1096372]"
"ENSMUSG00000040749",49.183979304095,1.19055166185132,0.286792814266092,4.15126043132552,3.30649255051096e-05,0.000244887104522218,3.61103408372909,"Up-regulated","X",162853701,162859489,-1,"protein_coding","Siah1b","siah E3 ubiquitin protein ligase 1B [Source:MGI Symbol;Acc:MGI:108063]"
"ENSMUSG00000025006",132.519673403202,1.12371659442428,0.270845141018962,4.14892654229159,3.3403796978908e-05,0.000247208450300113,3.60693668788749,"Up-regulated","19",40283197,40502223,-1,"protein_coding","Sorbs1","sorbin and SH3 domain containing 1 [Source:MGI Symbol;Acc:MGI:700014]"
"ENSMUSG00000029322",14.9435855738014,-2.16158356655505,0.521041323595297,-4.14858374694671,3.34538465025294e-05,0.000247459733935319,3.60649545835615,"Down-regulated","5",100701591,100720111,-1,"protein_coding","Plac8","placenta-specific 8 [Source:MGI Symbol;Acc:MGI:2445289]"
"ENSMUSG00000060621",13.2800800300401,-2.12739538738771,0.51309635219855,-4.14619082414464,3.3805212346429e-05,0.000249608851345175,3.60274001825961,"Down-regulated","7",19251763,19258981,1,"protein_coding","Nkpd1","NTPase, KAP family P-loop domain containing 1 [Source:MGI Symbol;Acc:MGI:1916797]"
"ENSMUSG00000039814",16.1383469424095,1.91085097320546,0.46147863488037,4.14071384626682,3.46226660367596e-05,0.000254966613019472,3.5935166851767,"Up-regulated","8",18982745,19000991,-1,"protein_coding","Xkr5","X-linked Kx blood group related 5 [Source:MGI Symbol;Acc:MGI:2442327]"
"ENSMUSG00000103160",57.9979921845611,-1.24754361225847,0.301654825059924,-4.13566602825148,3.53926613436236e-05,0.000260439598845885,3.58429298226675,"Down-regulated","14",22042504,22046168,1,"TEC","C130012C08Rik","RIKEN cDNA C130012C08 gene [Source:MGI Symbol;Acc:MGI:2145684]"
"ENSMUSG00000030067",885.620234176192,-1.26437633832029,0.305863993364158,-4.13378614597155,3.56835529832831e-05,0.000262381448610338,3.58106687452114,"Down-regulated","6",98902299,99499682,-1,"protein_coding","Foxp1","forkhead box P1 [Source:MGI Symbol;Acc:MGI:1914004]"
"ENSMUSG00000022040",15.7131136737012,1.90711731673596,0.461380701839088,4.1335004024531,3.5727967005785e-05,0.000262608665200614,3.58069094775635,"Up-regulated","14",66321823,66361949,-1,"protein_coding","Ephx2","epoxide hydrolase 2, cytoplasmic [Source:MGI Symbol;Acc:MGI:99500]"
"ENSMUSG00000038079",73.6639840778745,1.16877020882033,0.283302907507465,4.1255143447108,3.69907124179195e-05,0.000271274530237678,3.56659097990773,"Up-regulated","1",59139749,59159567,-1,"protein_coding","Tmem237","transmembrane protein 237 [Source:MGI Symbol;Acc:MGI:2138365]"
"ENSMUSG00000029910",762.424908484888,1.72603602446595,0.419016835459508,4.11925220754703,3.80103932294807e-05,0.000278227488520425,3.55559996448423,"Up-regulated","6",66512374,66524204,1,"protein_coding","Mad2l1","MAD2 mitotic arrest deficient-like 1 [Source:MGI Symbol;Acc:MGI:1860374]"
"ENSMUSG00000010651",4667.06515611821,-1.02736242324336,0.24943736761498,-4.11871899173163,3.80984400900853e-05,0.00027876697466518,3.55475867809995,"Down-regulated","9",118977091,118986161,-1,"protein_coding","Acaa1b","acetyl-Coenzyme A acyltransferase 1B [Source:MGI Symbol;Acc:MGI:3605455]"
"ENSMUSG00000032578",694.664959157595,-1.17472604028876,0.285341455192459,-4.11691332931775,3.8398038792277e-05,0.00028064215339944,3.55184709590988,"Down-regulated","9",107173225,107179983,1,"protein_coding","Cish","cytokine inducible SH2-containing protein [Source:MGI Symbol;Acc:MGI:103159]"
"ENSMUSG00000000409",31.8319503558613,-1.60684302546419,0.390754237282997,-4.11215764833911,3.91978478096628e-05,0.000285628411823392,3.54419859491965,"Down-regulated","4",129442137,129467434,-1,"protein_coding","Lck","lymphocyte protein tyrosine kinase [Source:MGI Symbol;Acc:MGI:96756]"
"ENSMUSG00000020331",28.2777016496589,1.77203263342636,0.431043637786587,4.11102839268376,3.93900754258523e-05,0.000286738081870898,3.54251462429076,"Up-regulated","10",79552468,79571942,1,"protein_coding","Hcn2","hyperpolarization-activated, cyclic nucleotide-gated K+ 2 [Source:MGI Symbol;Acc:MGI:1298210]"
"ENSMUSG00000074466",51.4862717431058,-1.05711238116026,0.257142201501457,-4.11100307529363,3.93943953172429e-05,0.000286738081870898,3.54251462429076,"Down-regulated","3",89296640,89306097,1,"lncRNA","Gm15417","predicted gene 15417 [Source:MGI Symbol;Acc:MGI:3642531]"
"ENSMUSG00000024084",53.8633111159444,-1.06109425880772,0.258715470461407,-4.1013946978714,4.10667383477157e-05,0.000297979356365963,3.52581382225562,"Down-regulated","17",79359335,79397807,1,"protein_coding","Qpct","glutaminyl-peptide cyclotransferase (glutaminyl cyclase) [Source:MGI Symbol;Acc:MGI:1917786]"
"ENSMUSG00000082163",35.7166824292141,1.45949673405556,0.3564127297378,4.09496241935371,4.2223687199171e-05,0.000305500795617531,3.51498765438426,"Up-regulated","2",156836093,156836812,-1,"processed_pseudogene","Gm14276","predicted gene 14276 [Source:MGI Symbol;Acc:MGI:3701955]"
"ENSMUSG00000120432",3.59015001622507,-5.11361373367237,1.250491829047,-4.08928200480083,4.32710519107507e-05,0.000312264991768856,3.50547670207731,"Down-regulated","16",19059954,19061435,1,"lncRNA","","novel transcript"
"ENSMUSG00000017667",30.1565787505427,-1.2360972456398,0.30242796703745,-4.08724516369459,4.36525754249228e-05,0.000314813361607402,3.50194684318331,"Down-regulated","2",165216184,165230179,-1,"protein_coding","Zfp334","zinc finger protein 334 [Source:MGI Symbol;Acc:MGI:2388656]"
"ENSMUSG00000112349",174.429362458204,-1.02974082639621,0.252029539204533,-4.08579418764294,4.39263035916637e-05,0.000316523464590431,3.49959408923458,"Down-regulated","10",50055247,50059090,-1,"processed_pseudogene","Gm48132","predicted gene, 48132 [Source:MGI Symbol;Acc:MGI:6097493]"
"ENSMUSG00000068036",2039.50876363261,-2.12453685751915,0.521918238678891,-4.07063156653981,4.6885852287278e-05,0.000336228654373048,3.47336527749439,"Down-regulated","17",13980801,14126412,1,"protein_coding","Afdn","afadin, adherens junction formation factor [Source:MGI Symbol;Acc:MGI:1314653]"
"ENSMUSG00000066894",100.681558870277,1.08092825039405,0.265926883033679,4.06475734255551,4.80824606057838e-05,0.000344301598899338,3.4630609604741,"Up-regulated","5",117457148,117493070,1,"protein_coding","Vsig10","V-set and immunoglobulin domain containing 10 [Source:MGI Symbol;Acc:MGI:2448533]"
"ENSMUSG00000063234",19.3113001345605,1.94108794155177,0.478636323174712,4.05545473163606,5.00368627683696e-05,0.000357112152420307,3.44719537064373,"Up-regulated","15",103216662,103219039,-1,"protein_coding","Gpr84","G protein-coupled receptor 84 [Source:MGI Symbol;Acc:MGI:1934129]"
"ENSMUSG00000026489",209.460787136225,-1.24734402786035,0.307900079368224,-4.05113253111124,5.09703256853551e-05,0.000362974462942173,3.44012392866479,"Down-regulated","1",179992803,180027167,-1,"protein_coding","Coq8a","coenzyme Q8A [Source:MGI Symbol;Acc:MGI:1914676]"
"ENSMUSG00000024399",29.1892962231424,-1.51581286347535,0.374256016178253,-4.05020306407951,5.11732069724683e-05,0.000363885877900823,3.4390347986835,"Down-regulated","17",35413415,35415296,1,"protein_coding","Ltb","lymphotoxin B [Source:MGI Symbol;Acc:MGI:104796]"
"ENSMUSG00000029378",19.2103199606274,-1.93600828176495,0.479495572630792,-4.03759365522997,5.40022880003436e-05,0.000381907010552649,3.41804236933973,"Down-regulated","5",91287458,91296291,1,"protein_coding","Areg","amphiregulin [Source:MGI Symbol;Acc:MGI:88068]"
"ENSMUSG00000033024",7.53224365612631,-4.62933065206895,1.14970920910951,-4.02652306808476,5.66076882418019e-05,0.000398881005544299,3.39915664402033,"Down-regulated","6",130155638,130170075,-1,"protein_coding","Klra9","killer cell lectin-like receptor subfamily A, member 9 [Source:MGI Symbol;Acc:MGI:1321153]"
"ENSMUSG00000039197",539.444936135867,1.37572465424872,0.341752448383891,4.02550050703181,5.68542579456636e-05,0.000400473232662569,3.39742650653463,"Up-regulated","14",21102642,21498637,1,"protein_coding","Adk","adenosine kinase [Source:MGI Symbol;Acc:MGI:87930]"
"ENSMUSG00000030946",55.155710303015,1.03529572735889,0.257227787425181,4.02482071521926,5.70187384156467e-05,0.000401486290713652,3.39632927969803,"Up-regulated","7",132212367,132308149,1,"protein_coding","Lhpp","phospholysine phosphohistidine inorganic pyrophosphate phosphatase [Source:MGI Symbol;Acc:MGI:1923679]"
"ENSMUSG00000062312",51.4624481527982,-1.05391607724592,0.26204679771111,-4.02186207368882,5.77398666494829e-05,0.000406122536542182,3.39134290998216,"Down-regulated","11",98303296,98328542,1,"protein_coding","Erbb2","erb-b2 receptor tyrosine kinase 2 [Source:MGI Symbol;Acc:MGI:95410]"
"ENSMUSG00000003452",165.774939614566,-1.08373738656749,0.269687578722035,-4.01849203327413,5.85717891983855e-05,0.000411824946194437,3.38528734964016,"Down-regulated","6",149310384,149464827,1,"protein_coding","Bicd1","BICD cargo adaptor 1 [Source:MGI Symbol;Acc:MGI:1101760]"
"ENSMUSG00000004880",524.679279171198,1.3147331809708,0.32725843431963,4.01741572743306,5.88398671772839e-05,0.000413560209303196,3.38346125354895,"Up-regulated","1",181642900,181670611,-1,"protein_coding","Lbr","lamin B receptor [Source:MGI Symbol;Acc:MGI:2138281]"
"ENSMUSG00000031381",216.726720747686,1.10111342087919,0.274611130276058,4.009718833218,6.07910913619937e-05,0.000425734799830265,3.37086084886785,"Up-regulated","X",163202783,163216912,1,"protein_coding","Piga","phosphatidylinositol glycan anchor biosynthesis, class A [Source:MGI Symbol;Acc:MGI:99461]"
"ENSMUSG00000040998",9.71933361351013,-2.49414577088484,0.6223923224504,-4.00735304874139,6.14030423496692e-05,0.000429556056523927,3.36698015325195,"Down-regulated","3",132587506,132656052,-1,"protein_coding","Npnt","nephronectin [Source:MGI Symbol;Acc:MGI:2148811]"
"ENSMUSG00000020834",109.868514784734,1.04969620816288,0.262217088881832,4.00315712694042,6.25027604287576e-05,0.000436463760751878,3.36005180959609,"Up-regulated","11",77923106,77928692,1,"protein_coding","Dhrs13","dehydrogenase/reductase (SDR family) member 13 [Source:MGI Symbol;Acc:MGI:1917701]"
"ENSMUSG00000110618",53.7374800195438,-1.29151442484714,0.322790278762863,-4.00109454905843,6.30501566289971e-05,0.000439339097858706,3.35720014608883,"Down-regulated","11",51789793,51800451,1,"lncRNA","Gm39822","predicted gene, 39822 [Source:MGI Symbol;Acc:MGI:5622707]"
"ENSMUSG00000034610",105.903691109674,-1.18367565628442,0.296572377439711,-3.99118645675304,6.57435652150108e-05,0.000456796727346629,3.34027701619039,"Down-regulated","4",108316623,108416618,1,"protein_coding","Tut4","terminal uridylyl transferase 4 [Source:MGI Symbol;Acc:MGI:2445126]"
"ENSMUSG00000121513",15.1406979704483,-4.18067699144122,1.05078533632623,-3.97862136719355,6.93160254911502e-05,0.000479220078048742,3.319464994452,"Down-regulated","14",10227722,10916220,-1,"protein_coding","PTPRG","protein tyrosine phosphatase, receptor type, G [Source:NCBI gene (formerly Entrezgene);Acc:19270]"
"ENSMUSG00000027605",104.390343717455,1.02064693734338,0.256710708354864,3.97586428662916,7.01241094802396e-05,0.000483774207894561,3.31535728948315,"Up-regulated","2",155359868,155427644,1,"protein_coding","Acss2","acyl-CoA synthetase short-chain family member 2 [Source:MGI Symbol;Acc:MGI:1890410]"
"ENSMUSG00000029438",32.7798120940568,1.11213004159637,0.279820108085307,3.97444647279358,7.05431243598755e-05,0.000486319644842079,3.31307818678758,"Up-regulated","5",123481897,123513055,1,"protein_coding","Bcl7a","B cell CLL/lymphoma 7A [Source:MGI Symbol;Acc:MGI:1924295]"
"ENSMUSG00000109771",42.2683809963908,1.43207605408095,0.360404142838171,3.97352828078888,7.08157455186706e-05,0.000487852959379598,3.31171105617914,"Up-regulated","5",110224002,110242286,-1,"protein_coding","Gm35315","predicted gene, 35315 [Source:MGI Symbol;Acc:MGI:5594474]"
"ENSMUSG00000036905",26.637086424744,-1.98338562365568,0.500020654142211,-3.96660739356496,7.29029342246054e-05,0.000500634496014481,3.30047922881373,"Down-regulated","4",136607440,136613498,-1,"protein_coding","C1qb","complement component 1, q subcomponent, beta polypeptide [Source:MGI Symbol;Acc:MGI:88224]"
"ENSMUSG00000005824",81.4907570401059,2.24436820501638,0.566918479711743,3.95889053776754,7.52987354771886e-05,0.000516174823726167,3.28720318186004,"Up-regulated","17",57496492,57501177,-1,"protein_coding","Tnfsf14","tumor necrosis factor (ligand) superfamily, member 14 [Source:MGI Symbol;Acc:MGI:1355317]"
"ENSMUSG00000097654",7.93976294772349,-3.49418958483331,0.884700656449342,-3.94957272763523,7.82908208884914e-05,0.000534799231334602,3.27180922561982,"Down-regulated","8",24912420,24930024,1,"lncRNA","Gm26714","predicted gene, 26714 [Source:MGI Symbol;Acc:MGI:5477208]"
"ENSMUSG00000005583",76.6168926539558,-1.12625884801902,0.285523586952007,-3.94453873335633,7.99537301084392e-05,0.000544817949133032,3.26374859294362,"Down-regulated","13",83652153,83815199,1,"protein_coding","Mef2c","myocyte enhancer factor 2C [Source:MGI Symbol;Acc:MGI:99458]"
"ENSMUSG00000085289",69.418774844708,-1.10634641361119,0.281432562893319,-3.93112439526257,8.45495083832398e-05,0.000571724128712555,3.24281347868727,"Down-regulated","18",39500091,39522478,-1,"lncRNA","Gm15337","predicted gene 15337 [Source:MGI Symbol;Acc:MGI:3705103]"
"ENSMUSG00000044770",114.778407797736,-1.02761268163088,0.261652876057236,-3.92738920785295,8.58729568537034e-05,0.000579664829279219,3.23682304931585,"Down-regulated","10",42736366,42836776,1,"protein_coding","Scml4","Scm polycomb group protein like 4 [Source:MGI Symbol;Acc:MGI:2446140]"
"ENSMUSG00000028282",729.221853678657,1.03387182218813,0.26481382601471,3.90414593432406,9.45587132456669e-05,0.000633455371670559,3.19828397670784,"Up-regulated","4",32615451,32653265,1,"protein_coding","Casp8ap2","caspase 8 associated protein 2 [Source:MGI Symbol;Acc:MGI:1349399]"
"ENSMUSG00000022579",3.91207983718012,-4.98739619882138,1.2780468072691,-3.90235801259762,9.52601193325518e-05,0.000637714488153224,3.19537371622033,"Down-regulated","15",75468477,75471330,1,"protein_coding","Gpihbp1","GPI-anchored HDL-binding protein 1 [Source:MGI Symbol;Acc:MGI:1915703]"
"ENSMUSG00000019558",62.4688887009287,1.15605722791197,0.296754267291822,3.89567179087984,9.79269232699153e-05,0.000653092596715008,3.18502523925876,"Up-regulated","X",72716756,72726108,1,"protein_coding","Slc6a8","solute carrier family 6 (neurotransmitter transporter, creatine), member 8 [Source:MGI Symbol;Acc:MGI:2147834]"
